scope,shots,replicate,contrast,auc_difference,advantage_difference,tpr_at_0_1pct_fpr_difference,tpr_at_1pct_fpr_difference,tpr_at_5pct_fpr_difference
eff_su2_r1_d2,128,1,matched_minus_naive_mean,-0.006236111111111109,-0.011666666666666603,0.008333333333333333,0.015,0.020000000000000004
eff_su2_r1_d2,128,1,matched_minus_deconvolved_mean,-0.01786388888888879,-0.021666666666666612,0.008333333333333333,0.016666666666666666,0.003333333333333334
eff_su2_r1_d2,128,2,matched_minus_mismatched,0.0025472222222222562,0.01666666666666672,0.0016666666666666668,0.008333333333333333,0.009999999999999995
eff_su2_r1_d2,128,2,matched_minus_naive_mean,0.00247222222222232,0.013333333333333308,0.0016666666666666668,0.011666666666666665,0.03166666666666666
eff_su2_r1_d2,128,2,matched_minus_deconvolved_mean,-0.010924999999999851,-0.008333333333333304,0.0016666666666666668,-0.006666666666666668,-0.0016666666666666635
eff_su2_r1_d2,128,3,matched_minus_mismatched,-0.007988888888888823,-0.008333333333333304,0.013333333333333334,0.03333333333333333,0.024999999999999994
eff_su2_r1_d2,128,3,matched_minus_naive_mean,-0.007713888888888798,-0.013333333333333308,0.013333333333333334,0.034999999999999996,0.03833333333333333
eff_su2_r1_d2,128,3,matched_minus_deconvolved_mean,-0.010844444444444434,-0.015000000000000013,0.013333333333333334,0.021666666666666664,0.0049999999999999906
eff_su2_r1_d2,128,4,matched_minus_mismatched,-0.001174999999999926,0.00666666666666671,0.006666666666666667,0.021666666666666667,0.03
eff_su2_r1_d2,128,4,matched_minus_naive_mean,-0.002194444444444388,0.0016666666666665941,0.006666666666666667,0.023333333333333338,0.033333333333333326
eff_su2_r1_d2,128,4,matched_minus_deconvolved_mean,-0.006905555555555498,0.0050000000000000044,0.006666666666666667,0.011666666666666669,0.011666666666666659
eff_su2_r1_d2,128,5,matched_minus_mismatched,-0.015311111111111164,-0.018333333333333354,0.0016666666666666668,0.024999999999999998,0.04000000000000001
eff_su2_r1_d2,128,5,matched_minus_naive_mean,-0.01782499999999998,-0.021666666666666654,0.0016666666666666668,0.026666666666666665,0.046666666666666676
eff_su2_r1_d2,128,5,matched_minus_deconvolved_mean,-0.012819444444444383,-0.021666666666666654,0.0016666666666666668,0.019999999999999997,0.013333333333333336
eff_su2_r1_d2,128,6,matched_minus_mismatched,-0.004275000000000029,-0.010000000000000009,0.01,0.019999999999999997,0.014999999999999993
eff_su2_r1_d2,128,6,matched_minus_naive_mean,-0.0038805555555554427,-0.03833333333333322,0.01,0.02333333333333333,0.033333333333333326
eff_su2_r1_d2,128,6,matched_minus_deconvolved_mean,-0.016269444444444447,-0.02499999999999991,0.01,0.019999999999999997,0.019999999999999997
eff_su2_r1_d2,128,7,matched_minus_mismatched,-0.00549166666666645,-0.0050000000000001155,0.0033333333333333335,0.021666666666666667,-0.0016666666666666705
eff_su2_r1_d2,128,7,matched_minus_naive_mean,-0.003538888888888758,-0.0033333333333334103,0.0033333333333333335,0.023333333333333334,0.02833333333333333
eff_su2_r1_d2,128,7,matched_minus_deconvolved_mean,-0.007399999999999851,-0.013333333333333308,0.0033333333333333335,0.021666666666666667,0.0016666666666666635
eff_su2_r1_d2,128,8,matched_minus_mismatched,-0.01889166666666675,-0.01666666666666669,0.006666666666666667,0.021666666666666667,0.0016666666666666705
eff_su2_r1_d2,128,8,matched_minus_naive_mean,-0.01884444444444444,-0.02333333333333329,0.006666666666666667,0.02,0.008333333333333338
eff_su2_r1_d2,128,8,matched_minus_deconvolved_mean,-0.015277777777777724,-0.014999999999999986,0.006666666666666667,0.013333333333333334,0.0050000000000000044
eff_su2_r1_d2,128,9,matched_minus_mismatched,-0.0001361111111110036,-0.006666666666666599,0.008333333333333333,0.016666666666666666,-0.0050000000000000044
eff_su2_r1_d2,128,9,matched_minus_naive_mean,0.0011638888888888532,-0.010000000000000009,0.008333333333333333,0.02,0.006666666666666668
eff_su2_r1_d2,128,9,matched_minus_deconvolved_mean,-0.025022222222222168,-0.04666666666666666,0.008333333333333333,0.003333333333333334,-0.013333333333333336
eff_su2_r1_d2,128,10,matched_minus_mismatched,-0.0038833333333332387,-0.008333333333333304,0.0033333333333333335,0.018333333333333333,0.013333333333333336
eff_su2_r1_d2,128,10,matched_minus_naive_mean,-0.0004333333333332856,-0.0050000000000000044,0.0033333333333333335,0.018333333333333333,0.013333333333333336
eff_su2_r1_d2,128,10,matched_minus_deconvolved_mean,-0.008655555555555527,-0.033333333333333326,0.0016666666666666668,0.018333333333333333,0.006666666666666675
eff_su2_r1_d2,128,11,matched_minus_mismatched,-0.010886111111111152,-0.020000000000000018,0.0016666666666666668,0.026666666666666665,0.016666666666666663
eff_su2_r1_d2,128,11,matched_minus_naive_mean,-0.009933333333333239,-0.043333333333333335,0.0016666666666666668,0.026666666666666665,0.041666666666666664
eff_su2_r1_d2,128,11,matched_minus_deconvolved_mean,-0.02010277777777769,-0.020000000000000018,0.0016666666666666668,0.0049999999999999975,0.0016666666666666635
eff_su2_r1_d2,128,12,matched_minus_mismatched,7.500000000004725e-05,-0.0050000000000000044,0.0016666666666666668,0.03666666666666667,0.026666666666666665
eff_su2_r1_d2,128,12,matched_minus_naive_mean,-0.0013027777777777638,-0.013333333333333197,0.0016666666666666668,0.03833333333333333,0.026666666666666665
eff_su2_r1_d2,128,12,matched_minus_deconvolved_mean,-0.005558333333333332,-0.021666666666666612,0.0016666666666666668,0.03833333333333333,0.011666666666666672
eff_su2_r1_d2,128,13,matched_minus_mismatched,-0.012308333333333366,-0.013333333333333308,0.0033333333333333335,0.008333333333333335,0.020000000000000004
eff_su2_r1_d2,128,13,matched_minus_naive_mean,-0.012122222222222145,-0.016666666666666663,0.0033333333333333335,0.006666666666666667,0.03666666666666667
eff_su2_r1_d2,128,13,matched_minus_deconvolved_mean,-0.017591666666666672,-0.03333333333333338,0.0033333333333333335,-0.008333333333333333,0.0050000000000000044
eff_su2_r1_d2,128,14,matched_minus_mismatched,0.008513888888888821,0.006666666666666599,0.0016666666666666668,0.02333333333333333,0.003333333333333327
eff_su2_r1_d2,128,14,matched_minus_naive_mean,0.009999999999999898,-0.00666666666666671,0.0016666666666666668,0.024999999999999998,0.023333333333333324
eff_su2_r1_d2,128,14,matched_minus_deconvolved_mean,-0.018980555555555556,-0.02833333333333332,-0.005,0.013333333333333332,0.011666666666666659
eff_su2_r1_d2,128,15,matched_minus_mismatched,-0.00878055555555557,-0.026666666666666727,0.0016666666666666668,0.025,-0.0016666666666666705
eff_su2_r1_d2,128,15,matched_minus_naive_mean,-0.00848888888888888,-0.020000000000000018,0.0016666666666666668,0.026666666666666665,0.008333333333333331
eff_su2_r1_d2,128,15,matched_minus_deconvolved_mean,0.003933333333333344,-1.1102230246251565e-16,0.0016666666666666668,0.03,0.018333333333333333
eff_su2_r1_d2,128,16,matched_minus_mismatched,-0.006538888888888983,-0.004999999999999893,0.0033333333333333335,0.021666666666666667,0.018333333333333333
eff_su2_r1_d2,128,16,matched_minus_naive_mean,-0.00567222222222219,-0.0183333333333332,0.0033333333333333335,0.02333333333333333,0.030000000000000006
eff_su2_r1_d2,128,16,matched_minus_deconvolved_mean,-0.013924999999999965,-0.0033333333333332993,0.0033333333333333335,0.019999999999999997,0.010000000000000002
eff_su2_r1_d2,128,17,matched_minus_mismatched,-0.0024388888888888793,-0.01833333333333334,0.0,0.01666666666666667,0.018333333333333333
eff_su2_r1_d2,128,17,matched_minus_naive_mean,-0.0009444444444444144,-0.011666666666666686,0.0,0.02,0.034999999999999996
eff_su2_r1_d2,128,17,matched_minus_deconvolved_mean,-0.010444444444444478,-0.0266666666666667,0.0,0.01666666666666667,0.025
eff_su2_r1_d2,128,18,matched_minus_mismatched,-0.01715,-0.03166666666666673,0.01,0.02333333333333333,0.01666666666666667
eff_su2_r1_d2,128,18,matched_minus_naive_mean,-0.01518055555555553,-0.023333333333333428,0.01,0.024999999999999998,0.026666666666666665
eff_su2_r1_d2,128,18,matched_minus_deconvolved_mean,-0.013116666666666554,-0.01666666666666672,0.01,0.028333333333333332,0.01666666666666667
eff_su2_r1_d2,128,19,matched_minus_mismatched,-0.006994444444444303,-0.011666666666666714,0.0,0.018333333333333333,0.023333333333333338
eff_su2_r1_d2,128,19,matched_minus_naive_mean,-0.008452777777777642,-0.0033333333333334103,0.0,0.018333333333333333,0.021666666666666667
eff_su2_r1_d2,128,19,matched_minus_deconvolved_mean,-0.009413888888888833,-0.0033333333333334103,0.0,0.008333333333333335,-0.0016666666666666635
eff_su2_r1_d2,128,20,matched_minus_mismatched,-0.017263888888888967,-0.016666666666666607,0.005,0.018333333333333333,0.006666666666666661
eff_su2_r1_d2,128,20,matched_minus_naive_mean,-0.019711111111111124,-0.026666666666666616,0.005,0.018333333333333333,0.024999999999999994
eff_su2_r1_d2,128,20,matched_minus_deconvolved_mean,-0.0043027777777777665,-0.013333333333333197,0.005,0.005000000000000001,0.0049999999999999975
eff_su2_r1_d2,128,21,matched_minus_mismatched,-0.022819444444444392,-0.00833333333333322,0.0016666666666666668,0.021666666666666667,-0.0049999999999999975
eff_su2_r1_d2,128,21,matched_minus_naive_mean,-0.023724999999999996,-0.020000000000000018,0.0016666666666666668,0.021666666666666667,0.011666666666666665
eff_su2_r1_d2,128,21,matched_minus_deconvolved_mean,0.0003472222222221655,1.1102230246251565e-16,0.0016666666666666668,0.018333333333333333,0.011666666666666665
eff_su2_r1_d2,128,22,matched_minus_mismatched,-0.0006361111111111706,-0.0033333333333332993,0.008333333333333333,0.024999999999999998,0.006666666666666668
eff_su2_r1_d2,128,22,matched_minus_naive_mean,-0.00019444444444449704,-0.0033333333333332993,0.008333333333333333,0.02333333333333333,0.015
eff_su2_r1_d2,128,22,matched_minus_deconvolved_mean,-0.003980555555555654,-0.018333333333333313,0.008333333333333333,0.026666666666666665,0.016666666666666663
eff_su2_r1_d2,128,23,matched_minus_mismatched,-0.01499444444444431,-0.011666666666666714,0.0,0.028333333333333335,0.019999999999999997
eff_su2_r1_d2,128,23,matched_minus_naive_mean,-0.018980555555555556,-0.013333333333333308,0.0,0.03166666666666667,0.04
eff_su2_r1_d2,128,23,matched_minus_deconvolved_mean,-0.011644444444444346,-0.013333333333333308,0.0,0.025,0.018333333333333326
eff_su2_r1_d2,128,24,matched_minus_mismatched,-0.0038166666666666904,-0.0016666666666665941,0.0,0.026666666666666665,0.013333333333333336
eff_su2_r1_d2,128,24,matched_minus_naive_mean,-0.005555555555555536,-0.0016666666666665941,0.0,0.028333333333333332,0.026666666666666672
eff_su2_r1_d2,128,24,matched_minus_deconvolved_mean,-0.01165555555555553,-0.019999999999999907,0.0,0.03,-0.015
eff_su2_r1_d2,128,25,matched_minus_mismatched,-0.01172777777777767,-0.0033333333333332993,0.013333333333333334,0.03166666666666667,0.0049999999999999906
eff_su2_r1_d2,128,25,matched_minus_naive_mean,-0.010466666666666513,-0.021666666666666612,0.013333333333333334,0.03,0.039999999999999994
eff_su2_r1_d2,128,25,matched_minus_deconvolved_mean,-0.012255555555555464,-0.02499999999999991,0.013333333333333334,0.03333333333333333,0.008333333333333331
eff_su2_r1_d2,128,26,matched_minus_mismatched,-4.999999999999449e-05,1.3877787807814457e-17,0.006666666666666667,0.02333333333333333,0.011666666666666665
eff_su2_r1_d2,128,26,matched_minus_naive_mean,-0.0008694444444444782,0.0033333333333332993,0.006666666666666667,0.026666666666666665,0.03
eff_su2_r1_d2,128,26,matched_minus_deconvolved_mean,-0.01419999999999999,-0.018333333333333368,0.006666666666666667,0.009999999999999998,0.0
eff_su2_r1_d2,128,27,matched_minus_mismatched,-0.0148166666666667,-0.030000000000000027,0.005,0.028333333333333335,0.033333333333333326
eff_su2_r1_d2,128,27,matched_minus_naive_mean,-0.015747222222222246,-0.036666666666666625,0.005,0.028333333333333335,0.026666666666666658
eff_su2_r1_d2,128,27,matched_minus_deconvolved_mean,-0.005497222222222264,-0.033333333333333326,0.005,0.02666666666666667,0.013333333333333322
eff_su2_r1_d2,128,28,matched_minus_mismatched,-0.003983333333333339,0.0016666666666667052,0.016666666666666666,0.02333333333333333,0.03666666666666667
eff_su2_r1_d2,128,28,matched_minus_naive_mean,-0.005666666666666709,-0.0016666666666666496,0.016666666666666666,0.02333333333333333,0.06333333333333332
eff_su2_r1_d2,128,28,matched_minus_deconvolved_mean,-0.010377777777777819,-0.01666666666666669,0.015,0.008333333333333331,0.024999999999999994
eff_su2_r1_d2,128,29,matched_minus_mismatched,-0.007874999999999965,-0.010000000000000009,0.005,0.021666666666666667,0.011666666666666665
eff_su2_r1_d2,128,29,matched_minus_naive_mean,-0.007749999999999924,-0.008333333333333304,0.005,0.02333333333333333,0.01666666666666667
eff_su2_r1_d2,128,29,matched_minus_deconvolved_mean,-0.004252777777777661,-0.030000000000000027,0.005,0.028333333333333332,0.0016666666666666635
eff_su2_r1_d2,256,0,matched_minus_mismatched,-0.0048972222222222195,-0.005000000000000088,0.005,0.035,-0.0050000000000000044
eff_su2_r1_d2,256,0,matched_minus_naive_mean,-0.004122222222222249,-0.008333333333333387,0.005,0.035,0.02333333333333333
eff_su2_r1_d2,256,0,matched_minus_deconvolved_mean,-0.005277777777777715,-0.014999999999999986,0.005,0.03166666666666667,0.003333333333333327
eff_su2_r1_d2,256,1,matched_minus_mismatched,-0.003266666666666751,0.0033333333333332993,0.0033333333333333335,0.015,0.015
eff_su2_r1_d2,256,1,matched_minus_naive_mean,-0.002272222222222231,0.0033333333333332993,0.0033333333333333335,0.016666666666666666,0.021666666666666667
eff_su2_r1_d2,256,1,matched_minus_deconvolved_mean,-0.00809166666666672,-0.0033333333333332993,0.0033333333333333335,0.003333333333333334,0.006666666666666668
eff_su2_r1_d2,256,2,matched_minus_mismatched,-0.009219444444444447,0.0016666666666665941,0.011666666666666667,0.016666666666666666,0.006666666666666668
eff_su2_r1_d2,256,2,matched_minus_naive_mean,-0.009330555555555509,-0.00666666666666671,0.011666666666666667,0.016666666666666666,0.011666666666666672
eff_su2_r1_d2,256,2,matched_minus_deconvolved_mean,-0.002072222222222253,-0.0016666666666667052,0.011666666666666667,0.016666666666666666,0.015000000000000006
eff_su2_r1_d2,256,3,matched_minus_mismatched,-0.011783333333333257,-0.016666666666666663,0.006666666666666667,0.028333333333333335,0.003333333333333334
eff_su2_r1_d2,256,3,matched_minus_naive_mean,-0.010999999999999899,-0.015000000000000013,0.006666666666666667,0.028333333333333335,0.008333333333333338
eff_su2_r1_d2,256,3,matched_minus_deconvolved_mean,-0.01441944444444443,-0.018333333333333257,0.006666666666666667,0.01666666666666667,-0.011666666666666665
eff_su2_r1_d2,256,4,matched_minus_mismatched,-0.010997222222222214,-0.00666666666666671,0.01,0.025,-0.003333333333333334
eff_su2_r1_d2,256,4,matched_minus_naive_mean,-0.01084722222222223,-0.01000000000000012,0.01,0.028333333333333332,0.0
eff_su2_r1_d2,256,4,matched_minus_deconvolved_mean,-0.020605555555555544,-0.025000000000000022,0.01,0.021666666666666667,-0.010000000000000002
eff_su2_r1_d2,256,5,matched_minus_mismatched,-0.007788888888888845,-0.008333333333333304,0.011666666666666667,0.024999999999999998,0.020000000000000004
eff_su2_r1_d2,256,5,matched_minus_naive_mean,-0.008663888888888915,-0.015000000000000013,0.011666666666666667,0.024999999999999998,0.030000000000000006
eff_su2_r1_d2,256,5,matched_minus_deconvolved_mean,-0.004488888888888876,-0.020000000000000018,0.011666666666666667,0.018333333333333333,0.023333333333333338
eff_su2_r1_d2,256,6,matched_minus_mismatched,-0.00754166666666678,-0.01666666666666683,0.0,0.03333333333333333,0.026666666666666665
eff_su2_r1_d2,256,6,matched_minus_naive_mean,-0.00699722222222221,-0.023333333333333317,0.0,0.03333333333333333,0.026666666666666665
eff_su2_r1_d2,256,6,matched_minus_deconvolved_mean,-0.014616666666666722,-0.021666666666666723,0.0,0.016666666666666666,-0.0016666666666666774
eff_su2_r1_d2,256,7,matched_minus_mismatched,0.006069444444444572,-0.013333333333333308,0.0016666666666666668,0.03833333333333333,0.018333333333333333
eff_su2_r1_d2,256,7,matched_minus_naive_mean,0.006458333333333455,-0.011666666666666603,0.0016666666666666668,0.03833333333333333,0.021666666666666667
eff_su2_r1_d2,256,7,matched_minus_deconvolved_mean,-0.01445833333333324,-0.018333333333333313,0.0016666666666666668,0.011666666666666662,-0.015
eff_su2_r1_d2,256,8,matched_minus_mismatched,-0.008225000000000038,-0.008333333333333415,0.0016666666666666668,0.028333333333333335,0.041666666666666664
eff_su2_r1_d2,256,8,matched_minus_naive_mean,-0.008233333333333315,-0.00666666666666671,0.0016666666666666668,0.028333333333333335,0.055
eff_su2_r1_d2,256,8,matched_minus_deconvolved_mean,-0.006294444444444491,-0.010000000000000009,0.0016666666666666668,0.011666666666666669,0.018333333333333326
eff_su2_r1_d2,256,9,matched_minus_mismatched,-0.0013694444444443121,0.0,0.008333333333333333,0.02,0.02500000000000001
eff_su2_r1_d2,256,9,matched_minus_naive_mean,0.0005055555555556479,-0.0050000000000000044,0.008333333333333333,0.02,0.028333333333333342
eff_su2_r1_d2,256,9,matched_minus_deconvolved_mean,-0.010655555555555418,-0.018333333333333313,0.008333333333333333,0.011666666666666667,0.006666666666666668
eff_su2_r1_d2,256,10,matched_minus_mismatched,-0.01569166666666677,-1.1102230246251565e-16,0.0033333333333333335,0.02,0.003333333333333334
eff_su2_r1_d2,256,10,matched_minus_naive_mean,-0.015147222222222312,-0.00500000000000006,0.0033333333333333335,0.02,0.01666666666666667
eff_su2_r1_d2,256,10,matched_minus_deconvolved_mean,-0.014758333333333318,-0.015000000000000013,0.0033333333333333335,0.006666666666666668,-0.006666666666666668
eff_su2_r1_d2,256,11,matched_minus_mismatched,-0.007727777777777778,0.0016666666666667052,0.006666666666666667,0.021666666666666667,0.010000000000000002
eff_su2_r1_d2,256,11,matched_minus_naive_mean,-0.008544444444444466,-0.009999999999999898,0.006666666666666667,0.02666666666666667,0.019999999999999997
eff_su2_r1_d2,256,11,matched_minus_deconvolved_mean,-0.007691666666666652,-0.011666666666666492,0.006666666666666667,0.018333333333333333,0.013333333333333329
eff_su2_r1_d2,256,12,matched_minus_mismatched,-0.0027194444444444965,-0.003333333333333438,0.0033333333333333335,0.03333333333333333,0.019999999999999997
eff_su2_r1_d2,256,12,matched_minus_naive_mean,-0.002952777777777804,-0.011666666666666742,0.0033333333333333335,0.035,0.026666666666666665
eff_su2_r1_d2,256,12,matched_minus_deconvolved_mean,-0.004072222222222255,-0.006666666666666737,0.0033333333333333335,0.02333333333333333,-0.0050000000000000044
eff_su2_r1_d2,256,13,matched_minus_mismatched,-0.007722222222222186,-0.021666666666666723,0.0033333333333333335,0.018333333333333333,-0.0016666666666666705
eff_su2_r1_d2,256,13,matched_minus_naive_mean,-0.0072611111111109405,-0.026666666666666616,0.0033333333333333335,0.015,0.003333333333333334
eff_su2_r1_d2,256,13,matched_minus_deconvolved_mean,-0.00043888888888876654,-0.0050000000000000044,0.0033333333333333335,0.018333333333333333,0.018333333333333333
eff_su2_r1_d2,256,14,matched_minus_mismatched,-0.007777777777777772,-0.0033333333333334103,0.005,0.021666666666666667,0.015
