experiment,dataset,architecture,fm_kind,reps,depth,n_wires,model_seed,data_seed,structural_cell_id,risk_role,comparison_group,selection_order,original_acc_train,original_acc_test,original_gap,selection_basis,target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,n_member,n_nonmember,fpr_resolution,attack,roc_auc,auc_record_ci95_low,auc_record_ci95_high,auc_record_bootstrap_valid,auc_record_ci_method,auc_record_bootstrap_unit,auc_record_bootstrap_replicates,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,crossfit_folds,tpr_at_5pct_fpr,attained_fpr_for_5pct,tpr_at_10pct_fpr,attained_fpr_for_10pct,exact_train_accuracy,exact_test_accuracy,exact_accuracy_gap,exact_train_loss,exact_test_loss,exact_loss_gap,exact_roc_auc,exact_balanced_accuracy,exact_membership_advantage,exact_crossfit_tpr,exact_crossfit_fpr,exact_tpr_at_5pct_fpr,exact_tpr_at_10pct_fpr,delta_train_accuracy_from_exact,delta_test_accuracy_from_exact,delta_accuracy_gap_from_exact,delta_train_loss_from_exact,delta_test_loss_from_exact,delta_loss_gap_from_exact,delta_roc_auc_from_exact,delta_balanced_accuracy_from_exact,delta_membership_advantage_from_exact,delta_crossfit_tpr_from_exact,delta_crossfit_fpr_from_exact,delta_tpr_at_5pct_fpr_from_exact,delta_tpr_at_10pct_fpr_from_exact
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,6,2026,ibm_kingston,False,full_main_quantum_stack,0.65,0.74,-0.08999999999999997,0.839831227872055,0.6801905159302987,-0.15964071194175633,100,100,0.01,correctness,0.45499999999999996,0.3949999999999999,0.52,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.14,-0.010000000000000009,-0.13,0.2925445477920584,0.07608031764859324,-0.21646423014346516,-0.06500000000000006,-0.020000000000000018,-0.040000000000000036,-0.79,-0.75,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,7,2026,ibm_kingston,False,full_main_quantum_stack,0.64,0.63,0.010000000000000009,0.8459442846942693,0.8593136463459814,0.013369361651712097,100,100,0.01,loss,0.4805,0.4006975,0.5617199999999997,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.455,-0.08999999999999997,0.63,0.72,5,0.04,0.04,0.12,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.15000000000000002,-0.12,-0.030000000000000027,0.2986576046142727,0.255203448064276,-0.043454156549996736,-0.03239999999999993,-0.06,-0.12,0.3,0.42,0.010000000000000002,0.03
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,7,2026,ibm_kingston,False,full_main_quantum_stack,0.64,0.63,0.010000000000000009,0.8459442846942693,0.8593136463459814,0.013369361651712097,100,100,0.01,confidence,0.4536,0.376,0.5338025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.02999999999999997,0.45,0.48,5,0.04,0.04,0.13,0.1,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,-0.15000000000000002,-0.12,-0.030000000000000027,0.2986576046142727,0.255203448064276,-0.043454156549996736,-0.03670000000000001,-0.030000000000000027,-0.05999999999999997,0.19,0.24999999999999997,0.010000000000000002,0.04000000000000001
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,7,2026,ibm_kingston,False,full_main_quantum_stack,0.64,0.63,0.010000000000000009,0.8459442846942693,0.8593136463459814,0.013369361651712097,100,100,0.01,correctness,0.505,0.44,0.5700000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.030000000000000027,0.36,0.39,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.15000000000000002,-0.12,-0.030000000000000027,0.2986576046142727,0.255203448064276,-0.043454156549996736,-0.015000000000000013,-0.03500000000000003,-0.07000000000000006,-0.43000000000000005,-0.36,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,8,2026,ibm_kingston,False,full_main_quantum_stack,0.6,0.6,0.0,0.9954811514215544,0.8847327917441725,-0.11074835967738184,100,100,0.01,loss,0.4798,0.4002975,0.5604,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.46499999999999997,-0.07,0.33,0.4,5,0.09,0.05,0.12,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.19000000000000006,-0.15000000000000002,-0.040000000000000036,0.44819447134155777,0.2806225934624671,-0.16757187787909067,-0.03309999999999991,-0.050000000000000044,-0.10000000000000003,0.0,0.10000000000000003,0.06,0.03
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,8,2026,ibm_kingston,False,full_main_quantum_stack,0.6,0.6,0.0,0.9954811514215544,0.8847327917441725,-0.11074835967738184,100,100,0.01,confidence,0.4657,0.387,0.5470025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.030000000000000027,0.53,0.56,5,0.09,0.05,0.12,0.1,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,-0.19000000000000006,-0.15000000000000002,-0.040000000000000036,0.44819447134155777,0.2806225934624671,-0.16757187787909067,-0.02460000000000001,-0.030000000000000027,-0.060000000000000026,0.27,0.33000000000000007,0.06,0.03
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,8,2026,ibm_kingston,False,full_main_quantum_stack,0.6,0.6,0.0,0.9954811514215544,0.8847327917441725,-0.11074835967738184,100,100,0.01,correctness,0.5,0.43000000000000005,0.5650000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.475,-0.05000000000000002,0.22,0.27,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.19000000000000006,-0.15000000000000002,-0.040000000000000036,0.44819447134155777,0.2806225934624671,-0.16757187787909067,-0.020000000000000018,-0.04500000000000004,-0.09000000000000005,-0.5700000000000001,-0.48,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,9,2026,ibm_kingston,False,full_main_quantum_stack,0.64,0.63,0.010000000000000009,0.8016517766728066,0.8282615455659106,0.026609768893103958,100,100,0.01,loss,0.4988,0.41950000000000004,0.5787025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.42500000000000004,-0.1499999999999999,0.55,0.7,5,0.04,0.03,0.08,0.06,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.15000000000000002,-0.12,-0.030000000000000027,0.25436509659281004,0.22415134728420516,-0.030213749308604876,-0.01409999999999989,-0.08999999999999997,-0.17999999999999994,0.22000000000000003,0.39999999999999997,0.010000000000000002,-0.009999999999999995
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,9,2026,ibm_kingston,False,full_main_quantum_stack,0.64,0.63,0.010000000000000009,0.8016517766728066,0.8282615455659106,0.026609768893103958,100,100,0.01,confidence,0.48989999999999995,0.40990000000000004,0.5703025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.44499999999999995,-0.11000000000000004,0.42,0.53,5,0.04,0.04,0.09,0.1,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,-0.15000000000000002,-0.12,-0.030000000000000027,0.25436509659281004,0.22415134728420516,-0.030213749308604876,-0.00040000000000006697,-0.07000000000000006,-0.14000000000000004,0.15999999999999998,0.30000000000000004,0.010000000000000002,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,128,9,2026,ibm_kingston,False,full_main_quantum_stack,0.64,0.63,0.010000000000000009,0.8016517766728066,0.8282615455659106,0.026609768893103958,100,100,0.01,correctness,0.505,0.44,0.5700000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.45999999999999996,-0.08000000000000002,0.31,0.39,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.15000000000000002,-0.12,-0.030000000000000027,0.25436509659281004,0.22415134728420516,-0.030213749308604876,-0.015000000000000013,-0.06000000000000005,-0.12000000000000005,-0.48000000000000004,-0.36,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,0.75,0.76,-0.010000000000000009,0.6254428557772189,0.6354713425040245,0.010028486726805563,100,100,0.01,loss,0.47900000000000004,0.3973975,0.5606025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.475,-0.050000000000000044,0.61,0.66,5,0.04,0.03,0.12,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.040000000000000036,0.010000000000000009,-0.050000000000000044,0.07815617569722233,0.03136114422231906,-0.04679503147490327,-0.033899999999999875,-0.040000000000000036,-0.08000000000000007,0.27999999999999997,0.36000000000000004,0.010000000000000002,0.03
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,0.75,0.76,-0.010000000000000009,0.6254428557772189,0.6354713425040245,0.010028486726805563,100,100,0.01,confidence,0.4624,0.38119749999999997,0.5427049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48,-0.040000000000000036,0.42,0.46,5,0.04,0.03,0.12,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,-0.040000000000000036,0.010000000000000009,-0.050000000000000044,0.07815617569722233,0.03136114422231906,-0.04679503147490327,-0.027900000000000036,-0.03500000000000003,-0.07000000000000003,0.15999999999999998,0.23,0.010000000000000002,0.03
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,0.75,0.76,-0.010000000000000009,0.6254428557772189,0.6354713425040245,0.010028486726805563,100,100,0.01,correctness,0.495,0.43500000000000005,0.5549999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.03,0.14,0.17,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.040000000000000036,0.010000000000000009,-0.050000000000000044,0.07815617569722233,0.03136114422231906,-0.04679503147490327,-0.025000000000000022,-0.03500000000000003,-0.07000000000000003,-0.65,-0.58,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,0.79,0.67,0.12,0.5919024829752744,0.745004290593788,0.15310180761851366,100,100,0.01,loss,0.5592,0.47709250000000003,0.6415049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.535,0.07,0.43,0.36,5,0.02,0.02,0.12,0.1,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,0.0,-0.07999999999999996,0.07999999999999996,0.04461580289527778,0.1408940923120826,0.09627828941680483,0.04630000000000012,0.020000000000000018,0.03999999999999998,0.09999999999999998,0.06,-0.009999999999999998,0.03
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,0.79,0.67,0.12,0.5919024829752744,0.745004290593788,0.15310180761851366,100,100,0.01,confidence,0.5232,0.4392975,0.6032,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.565,0.13,0.42,0.29,5,0.02,0.02,0.12,0.1,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,0.0,-0.07999999999999996,0.07999999999999996,0.04461580289527778,0.1408940923120826,0.09627828941680483,0.032899999999999985,0.04999999999999993,0.1,0.15999999999999998,0.05999999999999997,-0.009999999999999998,0.03
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,0.79,0.67,0.12,0.5919024829752744,0.745004290593788,0.15310180761851366,100,100,0.01,correctness,0.56,0.5,0.62,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.56,0.12,0.79,0.67,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,0.0,-0.07999999999999996,0.07999999999999996,0.04461580289527778,0.1408940923120826,0.09627828941680483,0.040000000000000036,0.040000000000000036,0.07999999999999996,0.0,-0.07999999999999996,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.76,0.72,0.040000000000000036,0.644355324972421,0.6611858142539859,0.016830489281564942,100,100,0.01,loss,0.47989999999999994,0.4,0.5596025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48000000000000004,-0.039999999999999925,0.79,0.83,5,0.01,0.04,0.03,0.08,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.030000000000000027,-0.030000000000000027,0.0,0.0970686448924244,0.0570756159722805,-0.03999302892014389,-0.032999999999999974,-0.034999999999999976,-0.06999999999999995,0.46,0.53,-0.019999999999999997,-0.06
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.76,0.72,0.040000000000000036,0.644355324972421,0.6611858142539859,0.016830489281564942,100,100,0.01,confidence,0.444,0.3662975,0.5220025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.445,-0.10999999999999999,0.38,0.49,5,0.02,0.05,0.04,0.08,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,-0.030000000000000027,-0.030000000000000027,0.0,0.0970686448924244,0.0570756159722805,-0.03999302892014389,-0.04630000000000001,-0.07,-0.13999999999999999,0.12,0.26,-0.009999999999999998,-0.049999999999999996
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.76,0.72,0.040000000000000036,0.644355324972421,0.6611858142539859,0.016830489281564942,100,100,0.01,correctness,0.52,0.45999999999999996,0.5800000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.59,0.59,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.030000000000000027,-0.030000000000000027,0.0,0.0970686448924244,0.0570756159722805,-0.03999302892014389,0.0,-0.020000000000000018,-0.040000000000000036,-0.20000000000000007,-0.16000000000000003,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.69,0.75,-0.06000000000000005,0.6281254469510168,0.6374372313544154,0.009311784403398637,100,100,0.01,loss,0.48450000000000004,0.4045,0.5646049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.45999999999999996,-0.08000000000000007,0.69,0.77,5,0.07,0.05,0.1,0.1,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.10000000000000009,0.0,-0.10000000000000009,0.0808387668710202,0.03332703307271001,-0.047511733798310196,-0.02839999999999987,-0.05500000000000005,-0.1100000000000001,0.35999999999999993,0.47000000000000003,0.04000000000000001,0.010000000000000009
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.69,0.75,-0.06000000000000005,0.6281254469510168,0.6374372313544154,0.009311784403398637,100,100,0.01,confidence,0.4555,0.3758975,0.5358049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48,-0.03999999999999998,0.26,0.3,5,0.07,0.05,0.09,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,-0.10000000000000009,0.0,-0.10000000000000009,0.0808387668710202,0.03332703307271001,-0.047511733798310196,-0.0348,-0.03500000000000003,-0.06999999999999998,0.0,0.06999999999999998,0.04000000000000001,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.69,0.75,-0.06000000000000005,0.6281254469510168,0.6374372313544154,0.009311784403398637,100,100,0.01,correctness,0.47,0.41,0.53,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.10000000000000009,0.0,-0.10000000000000009,0.0808387668710202,0.03332703307271001,-0.047511733798310196,-0.050000000000000044,-0.020000000000000018,-0.040000000000000036,-0.79,-0.75,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.75,0.73,0.020000000000000018,0.5948281151428819,0.7334644674975425,0.13863635235466054,100,100,0.01,loss,0.5362,0.45609749999999993,0.6133025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5650000000000001,0.13000000000000003,0.34,0.21,5,0.05,0.05,0.09,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.040000000000000036,-0.020000000000000018,-0.020000000000000018,0.04754143506288533,0.12935426921583704,0.08181283415295171,0.0233000000000001,0.050000000000000044,0.1,0.010000000000000009,-0.09,0.020000000000000004,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.75,0.73,0.020000000000000018,0.5948281151428819,0.7334644674975425,0.13863635235466054,100,100,0.01,confidence,0.5231999999999999,0.4414975,0.6037025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.09999999999999998,0.35,0.25,5,0.05,0.05,0.09,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.4903,0.515,0.03,0.26,0.23,0.03,0.09,-0.040000000000000036,-0.020000000000000018,-0.020000000000000018,0.04754143506288533,0.12935426921583704,0.08181283415295171,0.032899999999999874,0.03500000000000003,0.06999999999999998,0.08999999999999997,0.01999999999999999,0.020000000000000004,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.75,0.73,0.020000000000000018,0.5948281151428819,0.7334644674975425,0.13863635235466054,100,100,0.01,correctness,0.51,0.44999999999999996,0.5700000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.495,-0.010000000000000009,0.59,0.6,5,0.0,0.0,0.0,0.0,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.52,0.52,0.040000000000000036,0.79,0.75,0.0,0.0,-0.040000000000000036,-0.020000000000000018,-0.020000000000000018,0.04754143506288533,0.12935426921583704,0.08181283415295171,-0.010000000000000009,-0.025000000000000022,-0.050000000000000044,-0.20000000000000007,-0.15000000000000002,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,1,2,6,43,43,eff_su2_r1_d2,low_risk_anchor,eff_su2_repetition_d2,1,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r1_d2_s43,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,0.77,0.66,0.10999999999999999,0.5928910575807095,0.6964098287187517,0.1035187711380422,100,100,0.01,loss,0.5364,0.45589500000000005,0.6127124999999998,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.515,0.030000000000000027,0.68,0.65,5,0.06,0.05,0.12,0.09,0.79,0.75,0.040000000000000036,0.5472866800799966,0.6041101982817054,0.056823518201708834,0.5128999999999999,0.515,0.030000000000000027,0.33,0.3,0.03,0.09,-0.020000000000000018,-0.08999999999999997,0.06999999999999995,0.04560437750071289,0.09229963043704625,0.046695252936333365,0.023500000000000076,0.0,0.0,0.35000000000000003,0.35000000000000003,0.03,0.03
